"","x"
"RNY3P15",0
"FAM50B",6.8105
"OR5V1",0
"SLC25A52",0.0512
"ZNF236-DT",2.0321
"MIR548AG2",0
"RNA5SP186",0
"CDC42EP1",20.7437
"KATNAL1",1.4881
"FYTTD1",8.528
"GTF3C2",9.3027
"NRG3",0.0067
"NKX3-1",3.4708
"ZMIZ2",18.3746
"ARMCX3-AS1",0
"RN7SKP144",0
"TAS1R2",0
"PPIAP28",0.1043
"CA15P2",0.0607
"KIF21B",0.4512
"AP3B1",7.1122
"RNA5SP387",0
"H4C4",1.6761
"RNA5SP86",0
"LINC01836",0.0969
"RPL35P8",0.1502
"TLDC2",0.6079
"OSBPL9P1",0.0115
"SNORA11B",0.5231
"RN7SL517P",0
"S100A14",0.0925
"RNU6-982P",0
"PRUNEP1",0.0239
"BTBD7P2",0
"RPL30P5",0.1004
"TMEM115",31.6879
"TTC21A",0.4131
"ANKRD63",0.0148
"TMEM126A",26.3893
"LINC02286",0.0592
"SNAPC1",6.3767
"SNRPCP18",0.0384
"OR4K17",0
"MNAT1",4.7225
"PXT1",0.024
"SLC5A5",0.0139
"NXPH3",1.4904
"IGBP1P3",0
"DGCR10",0.0341
"RCAN1",19.6419
"LINC02151",0
"KRT8P42",0
"TLCD1",1.2224
"APOL4",2.2045
"RNVU1-18",0
"PBX2P1",1.5027
"RN7SKP200",0
"UNGP3",3.7737
"VPS26C",7.0697
"C9orf147",0.3338
"CAMKMT",1.6949
"SHLD2P2",0.0205
"WFDC9",0.0256
"PPP4R1-AS1",0.7567
"KRT18P44",0
"LNCAROD",0.3583
"MIR188",0
"ZIC3",0
"RNA5SP223",0
"FGF7",0.0659
"MUC15",3.2471
"EMC3",29.2541
"LINC02521",0.3843
"LINC00606",0.0399
"RNA5SP406",0
"LINC01772",0.4627
"JAK3",0.9805
"RPSAP67",0
"RNU6-655P",0
"HECTD3",23.1887
"RN7SKP63",0
"NEFL",3.0784
"ZNF41",1.9006
"IFNWP9",0
"LYZL2",0
"LINC01564",0
"ABCC6",0.087
"PIGL",1.5851
"GPR152",0.0118
"MIR1185-1",0
"CICP7",0
"SPPL2B",5.2287
"SOX9-AS1",0.0363
"RNU6-1190P",0.1622
"RNU4ATAC5P",0
"MIR3675",0
"CHST11",6.0933
"MATK",1.8046
"RPS6KL1",0.0664
"MROH9",0.0528
"ACKR4",0.2523
"SEC22B4P",0.2186
"BRWD1P2",0.0992
"KRTAP9-8",0
"TMEM255A",2.7547
"ARMH1",0.1439
"CYP3A43",0.0192
"RNF6P1",0
"SNX1",8.9175
"SNRPCP20",0
"TEDC1",3.6972
"LIG3",1.2822
"HNRNPCL2",0.1322
"GXYLT1P1",0
"HMGN1P38",26.8902
"NPM1P4",0.0208
"JAGN1",33.6349
"SEMA6A-AS1",0.0716
"RNU6-902P",0
"MIR941-5",0
"CEP19",3.9164
"RMDN3",9.5197
"C1orf195",0.4527
"NCOR1",21.4761
"PLEKHG2",4.0999
"RN7SKP205",0
"MIR494",0
"MIR770",1.5492
"IGKV1OR22-1",0
"H1FX-AS1",0.0839
"SNORD7",1.2174
"PCSK4",0.1468
"LINC02103",0
"RNU1-96P",0
"OR4G1P",0
"CNTD1",0.1049
"RNU1-8P",0
"MIR1282",0
"BICRA-AS1",0.0308
"AMMECR1LP1",0
"HOXD8",1.7389
"ST7-AS1",2.0718
"HSD3BP1",0
"PLAA",4.9681
"LINC01065",0
"MEIS3P1",2.2539
"HIF1AP1",0.2892
"RNU6-1308P",0
"CICP18",0.006
"NEUROG1",0
"ALOXE3",0.009
"RNU2-8P",0
"ATP6V1G3",0.0695
"LINC01262",0.0768
"HPN",0
"THOC7",28.4523
"PCDHGB5",0.0904
"PADI4",0.017
"SCUBE2",0.1473
"ZNF549",1.2835
"CTSLP2",0.1284
"RINL",1.0239
"NPFFR2",0.0215
"TMEM176B",14.6187
"LINC02059",0
"CCDC85C",1.2597
"ADH1B",0.0052
"YBX1P9",0
"IGHD1-7",0
"OR4G4P",0
"TRAF3IP2",3.1045
"ZNF705D",0
"ANKMY2",13.1335
"USP32P2",0.0052
"RNU6-1193P",0
"RNU6-42P",1.4189
"ACAD8",2.8076
"RN7SL738P",0.2272
"YJU2",10.8119
"NSUN2",15.6895
"ILDR1",0.0114
"MIR6511A1",0
"SKP1P3",0
"RNU6-436P",0
"RNA5SP206",0
"MAPRE1P3",0
"LRRC7-AS1",0
"PPIAP16",0.5196
"DDX6",11.3679
"OVCH1-AS1",0
"SPATA32",0.0607
"BTBD6",60.5084
"BLNK",0.6
"REXO1L8P",0
"SARS2",1.2583
"FAM236A",0
"ACP6",1.0691
"RPL5",206.2572
"RPS15AP24",2.5559
"MTSS2",8.1257
"CCNI",92.8314
"SLC25A2",0.0119
"NIP7P3",0.0328
"BCL2",1.1818
"RPL3P7",2.6584
"CD6",0.4304
"SYNPR-AS1",0
"GDF6",0.0046
"RNU6-321P",0
"SCML2",1.6014
"XXYLT1-AS2",0.043
"RPL12P7",0.0341
"RBBP8P1",0
"CHRM1",0
"MTHFD2P5",0.02
"RNU6-1175P",0
"NR1H4",0
"MIR514A1",0
"TMEM17",0.6901
