"","x"
"LINC01519",0.0068
"HINT3",4.928
"DEFT1P",0
"MAGEB1",0
"FAM197Y4",0.0167
"RNU6-917P",0
"RNU6-1281P",0
"BECN1P2",0
"LY6E",41.3366
"HYKK",1.1514
"SLCO5A1",1.7173
"MIR548F2",0
"SNORD59A",0.1841
"AQP2",0
"KCNE3",4.3964
"NRIP1",17.9778
"MIR6771",0
"IDO1",0.7112
"TMIGD1",0.0337
"C19orf33",0.4699
"OTOGL",0.1549
"TRBV20OR9-2",1.6924
"PCDH11Y",0.039
"EIF3I",102.6053
"PCDHA6",0.009
"SDR42E2",0.0525
"CACNB2",1.7
"F8A2",0.2227
"PTP4A2",50.6005
"SLC36A4",7.2724
"GPR182",0.172
"LINC01136",0.0152
"TNFRSF13B",0.0117
"LINC01492",0.0406
"DTD1",3.0272
"ZNF600",2.413
"MAGEC1",0
"MTRNR2L9",8.3302
"ANGPTL1",1.5943
"PLAC8L1",0.7365
"RBP2",0.0653
"RBMY1HP",0
"RPL23AP63",1.0552
"DDX47",0.6136
"RPL36P19",0
"HNRNPA1P35",2.9388
"SLC30A8",0.0726
"RPUSD1",5.1202
"LINC00963",4.972
"RBM15",3.0625
"MIR551A",0
"PCED1B-AS1",1.0358
"MTREX",11.4986
"TLK1P1",0.0453
"LINC02077",0
"SLC35E2A",2.1866
"RNY3P12",0
"KCNC3",0.7104
"RIBC1",0.6181
"ALS2",5.0054
"H2BW1",0.0618
"CAVIN2-AS1",0.0027
"LINC02016",0
"SORL1",0.2868
"MTND4P23",0.0101
"C15orf62",0.3903
"CSRP3",0
"KRTAP4-9",0
"MIR7106",0
"SMAD4",6.5895
"IGKV2-26",0
"RHOQP3",1.3116
"RNU7-27P",0
"RNU6-313P",2.7117
"COL11A2",28.1753
"HOXD-AS2",2.3862
"SPOP",12.2081
"SPDYE22P",0.0865
"PPP4R4",0.6189
"TPT1P11",0.0554
"RPS6P8",0.1135
"LINC01230",0.5491
"MIRLET7D",5.1276
"GAR1",20.0395
"RDM1P3",0.1431
"SLC48A1",5.1085
"GUSBP10",0
"ZNF836",3.4903
"FAM90A25P",0.0099
"MIR548X2",0
"RNA5SP247",0
"HEXA-AS1",0.0877
"TNNT1",0.178
"MIR3167",0
"LRRC9",0.0519
"COL1A2",1606.0161
"UBL5P1",0
"TST",5.053
"MTND3P20",0
"DUX4L1",0
"SLC38A9",2.2343
"MROH5",0.0029
"RN7SKP228",0.0525
"LINC01637",0.5651
"ZNF274",1.6616
"USP17L17",0
"VPS50",3.1775
"MIR4288",0
"MAATS1",0.0583
"ARSI",2.158
"NIPSNAP3B",1.1282
"EXOSC1",9.1662
"ACSM5P1",0.034
"RN7SKP267",0
"MTCO1P28",0.0361
"RN7SL318P",0.0465
"HNRNPA1P25",0.1915
"SLC17A6",0
"FUNDC2P2",0.158
"PCDH12",6.943
"RPS29P12",0.0908
"TCP11X1",0
"VENTXP5",0
"NTPCR",1.1128
"RERGL",0.2941
"PDE5A",3.5561
"ASPRV1",1.7629
"RNA5SP294",0
"RPSAP28",0.0158
"IRF5P1",0.0574
"TMEM151A",0.0216
"LINC01594",0
"PGGHG",2.3306
"DNAJC5G",0.0117
"ST20",1.1889
"FBXO16",0.855
"MRPL14",35.1243
"AVPR1A",1.991
